TRAINING,frame_65562.jpg,x2,0.71698,0.67736,,,0.85094,0.85094,,
TRAINING,frame_13553.jpg,x2,0.60943,0.50755,,,0.83962,0.83962,,
TRAINING,frame_49442.jpg,x2,0.53396,0.56792,,,0.63585,0.63585,,
TRAINING,frame_24937.jpg,x2,0.55094,0.19811,,,0.65849,0.65849,,
TRAINING,frame_53579.jpg,x2,0.0717,0.4283,,,0.25472,0.25472,,
TRAINING,frame_31169.jpg,x2,0.43396,0.4717,,,0.76981,0.76981,,
TRAINING,frame_56952.jpg,x2,0.14906,0.06038,,,0.55849,0.55849,,
TRAINING,frame_39316.jpg,x2,0.0566,0.78868,,,0.18302,0.18302,,
TRAINING,frame_54398.jpg,x2,0.8434,0.16981,,,0.96981,0.96981,,
TRAINING,frame_1501.jpg,x2,0.04528,0.68113,,,0.22642,0.22642,,
TRAINING,frame_17026.jpg,x2,0.64528,0.31698,,,0.9434,0.9434,,
TRAINING,frame_62247.jpg,x2,0.0717,0.24906,,,0.42642,0.42642,,
TRAINING,frame_20118.jpg,x2,0.88868,0.14717,,,0.96038,0.96038,,
TRAINING,frame_38491.jpg,x2,0.47547,0.14717,,,0.56038,0.56038,,
TRAINING,frame_37609.jpg,x2,0.74906,0.83019,,,0.90377,0.90377,,
TRAINING,frame_3193.jpg,x2,0.69434,0.1434,,,0.81509,0.81509,,
TRAINING,frame_22192.jpg,x2,0.70943,0.07925,,,0.86038,0.86038,,
TRAINING,frame_22661.jpg,x2,0.30943,0.70377,,,0.4,0.4,,
TRAINING,frame_14744.jpg,x2,0.25283,0.12453,,,0.77736,0.77736,,
TRAINING,frame_33309.jpg,x2,0.39057,0.81509,,,0.49245,0.49245,,
TRAINING,frame_31802.jpg,x2,0.18491,0.50377,,,0.61698,0.61698,,
TRAINING,frame_934.jpg,x2,0.39245,0.43585,,,0.50943,0.50943,,
TRAINING,frame_53019.jpg,x2,0.62453,0.38113,,,0.73396,0.73396,,
TRAINING,frame_3132.jpg,x2,0.10189,0.43585,,,0.45849,0.45849,,
TRAINING,frame_9508.jpg,x2,0.34151,0.0434,,,0.47358,0.47358,,
TRAINING,frame_52250.jpg,x2,0.43962,0.3434,,,0.75094,0.75094,,
TRAINING,frame_62654.jpg,x2,0.13019,0.24151,,,0.27358,0.27358,,
TRAINING,frame_10421.jpg,x2,0.12642,0.37358,,,0.44717,0.44717,,
TRAINING,frame_12091.jpg,x2,0.16038,0.75283,,,0.27547,0.27547,,
TRAINING,frame_18874.jpg,x2,0.39434,0.22075,,,0.64717,0.64717,,
TRAINING,frame_26701.jpg,x2,0.44151,0.49811,,,0.55849,0.55849,,
TRAINING,frame_8951.jpg,x2,0.68868,0.73208,,,0.81321,0.81321,,
TRAINING,frame_49717.jpg,x2,0.26415,0.31887,,,0.4,0.4,,
TRAINING,frame_12689.jpg,x2,0.61509,0.58679,,,0.76604,0.76604,,
TRAINING,frame_12128.jpg,x2,0.50377,0.27925,,,0.80755,0.80755,,
TRAINING,frame_42287.jpg,x2,0.02453,0.35849,,,0.87547,0.87547,,
TRAINING,frame_7773.jpg,x2,0.73396,0.26415,,,0.84906,0.84906,,
TRAINING,frame_21152.jpg,x2,0.43962,0.78302,,,0.51509,0.51509,,
TRAINING,frame_24459.jpg,x2,0.0434,0.01887,,,0.40755,0.40755,,
TRAINING,frame_31011.jpg,x2,0.03962,0.20943,,,0.14151,0.14151,,
TRAINING,frame_50340.jpg,x2,0.24906,0.78679,,,0.36038,0.36038,,
TRAINING,frame_59043.jpg,x2,0.1434,0.75283,,,0.2434,0.2434,,
TRAINING,frame_47476.jpg,x2,0.06981,0.10377,,,0.25472,0.25472,,
TRAINING,frame_4660.jpg,x2,0.73585,0.26226,,,0.83208,0.83208,,
TRAINING,frame_62106.jpg,x2,0.37547,0.41509,,,0.50566,0.50566,,
TRAINING,frame_18205.jpg,x2,0.69811,0.80755,,,0.87925,0.87925,,
TRAINING,frame_3177.jpg,x2,0.56604,0.56415,,,0.8434,0.8434,,
TRAINING,frame_44918.jpg,x2,0.66792,0.43774,,,0.87736,0.87736,,
TRAINING,frame_5234.jpg,x2,0.40377,0.53208,,,0.52642,0.52642,,
TRAINING,frame_63624.jpg,x2,0.60377,0.52075,,,0.78113,0.78113,,
TRAINING,frame_62150.jpg,x2,0.31132,0.46792,,,0.76604,0.76604,,
TRAINING,frame_48879.jpg,x2,0.01887,0.27358,,,0.11132,0.11132,,
TRAINING,frame_65840.jpg,x2,0.34151,0.69245,,,0.64528,0.64528,,
TRAINING,frame_54101.jpg,x2,0.56415,0.82453,,,0.64717,0.64717,,
TRAINING,frame_28699.jpg,x2,0.8434,0.5283,,,0.96415,0.96415,,
TRAINING,frame_58969.jpg,x2,0.28302,0.10755,,,0.50566,0.50566,,
TRAINING,frame_1352.jpg,x2,0.05849,0.59811,,,0.24906,0.24906,,
TRAINING,frame_51102.jpg,x2,0.36038,0.01132,,,0.6566,0.6566,,
TRAINING,frame_10842.jpg,x2,0.58868,0.1566,,,0.73396,0.73396,,
TRAINING,frame_41651.jpg,x2,0.82453,0.8566,,,0.94717,0.94717,,
TRAINING,frame_33937.jpg,x2,0.12075,0.62642,,,0.28113,0.28113,,
TRAINING,frame_41731.jpg,x2,0.06038,0.39245,,,0.34717,0.34717,,
TRAINING,frame_41256.jpg,x2,0.2,0.38679,,,0.53585,0.53585,,
TRAINING,frame_13651.jpg,x2,0.8434,0.09623,,,0.94528,0.94528,,
TRAINING,frame_26059.jpg,x2,0.4283,0.42642,,,0.69245,0.69245,,
TRAINING,frame_23184.jpg,x2,0.34151,0.51698,,,0.46792,0.46792,,
TRAINING,frame_17716.jpg,x2,0.34717,0.44906,,,0.76415,0.76415,,
TRAINING,frame_63044.jpg,x2,0.13585,0.69057,,,0.26415,0.26415,,
TRAINING,frame_8101.jpg,x2,0.28113,0.22075,,,0.41321,0.41321,,
TRAINING,frame_3622.jpg,x2,0.28302,0.51887,,,0.53962,0.53962,,
TRAINING,frame_51165.jpg,x2,0.04528,0.41509,,,0.43585,0.43585,,
TRAINING,frame_30077.jpg,x2,0.12075,0.39811,,,0.19245,0.19245,,
TRAINING,frame_35402.jpg,x2,0.16604,0.21509,,,0.33019,0.33019,,
TRAINING,frame_3291.jpg,x2,0.07736,0.76226,,,0.19811,0.19811,,
TRAINING,frame_7273.jpg,x2,0.53396,0.51321,,,0.63208,0.63208,,
TRAINING,frame_41124.jpg,x2,0.27358,0.26226,,,0.97736,0.97736,,
TRAINING,frame_39736.jpg,x2,0.66604,0.07547,,,0.8,0.8,,
TRAINING,frame_32869.jpg,x2,0.0566,0.16226,,,0.27736,0.27736,,
TRAINING,frame_64963.jpg,x2,0.21321,0.27736,,,0.34717,0.34717,,
TRAINING,frame_60105.jpg,x2,0.08302,0.72075,,,0.29434,0.29434,,
TRAINING,frame_62425.jpg,x2,0.23774,0.2434,,,0.35472,0.35472,,
TRAINING,frame_24376.jpg,x2,0.28679,0.13962,,,1.0,1.0,,
TRAINING,frame_6235.jpg,x2,0.10566,0.12075,,,0.20377,0.20377,,
TRAINING,frame_6223.jpg,x2,0.3566,0.23208,,,0.97547,0.97547,,
TRAINING,frame_46537.jpg,x2,0.2566,0.35849,,,0.36981,0.36981,,
TRAINING,frame_5720.jpg,x2,0.62453,0.6,,,0.94717,0.94717,,
TRAINING,frame_26940.jpg,x2,0.20377,0.76038,,,0.33208,0.33208,,
TRAINING,frame_40691.jpg,x2,0.59811,0.29434,,,0.80566,0.80566,,
TRAINING,frame_6015.jpg,x2,0.03019,0.79623,,,0.21887,0.21887,,
TRAINING,frame_49972.jpg,x2,0.30189,0.17925,,,0.69057,0.69057,,
TRAINING,frame_33821.jpg,x2,0.4,0.19434,,,0.7434,0.7434,,
TRAINING,frame_33324.jpg,x2,0.29623,0.48113,,,0.81132,0.81132,,
TRAINING,frame_64893.jpg,x2,0.06792,0.45283,,,0.37547,0.37547,,
TRAINING,frame_386.jpg,x2,0.69811,0.04151,,,0.78679,0.78679,,
TRAINING,frame_55782.jpg,x2,0.10566,0.09434,,,0.30566,0.30566,,
TRAINING,frame_44063.jpg,x2,0.25283,0.10566,,,0.44906,0.44906,,
TRAINING,frame_14723.jpg,x2,0.3283,0.14528,,,0.96981,0.96981,,
TRAINING,frame_25143.jpg,x2,0.20377,0.32642,,,0.37736,0.37736,,
TRAINING,frame_60577.jpg,x2,0.06038,0.87925,,,0.16792,0.16792,,
TRAINING,frame_36614.jpg,x2,0.64151,0.43208,,,0.76038,0.76038,,
TRAINING,frame_15866.jpg,x2,0.7,0.27925,,,0.84717,0.84717,,
TRAINING,frame_4474.jpg,x2,0.57925,0.36415,,,0.90943,0.90943,,
TRAINING,frame_24927.jpg,x2,0.76038,0.81321,,,0.87358,0.87358,,
TRAINING,frame_32962.jpg,x2,0.36415,0.79245,,,0.4434,0.4434,,
TRAINING,frame_21054.jpg,x2,0.3283,0.77358,,,0.48679,0.48679,,
TRAINING,frame_27904.jpg,x2,0.52264,0.34717,,,0.71509,0.71509,,
TRAINING,frame_30166.jpg,x2,0.11887,0.10943,,,0.45094,0.45094,,
TRAINING,frame_8580.jpg,x2,0.66792,0.75472,,,0.81321,0.81321,,
TRAINING,frame_12560.jpg,x2,0.55094,0.50943,,,0.66038,0.66038,,
TRAINING,frame_57190.jpg,x2,0.33774,0.49623,,,0.44151,0.44151,,
TRAINING,frame_53397.jpg,x2,0.19811,0.35849,,,0.54717,0.54717,,
TRAINING,frame_35241.jpg,x2,0.46038,0.51509,,,0.82075,0.82075,,
TRAINING,frame_60236.jpg,x2,0.04906,0.21887,,,0.20377,0.20377,,
TRAINING,frame_10354.jpg,x2,0.25094,0.40189,,,0.86038,0.86038,,
TRAINING,frame_21449.jpg,x2,0.25472,0.6283,,,0.36604,0.36604,,
TRAINING,frame_2623.jpg,x2,0.73396,0.40755,,,0.77736,0.77736,,
TRAINING,frame_58178.jpg,x2,0.62264,0.29811,,,0.91698,0.91698,,
TRAINING,frame_13257.jpg,x2,0.18113,0.32264,,,0.36792,0.36792,,
TRAINING,frame_61838.jpg,x2,0.55283,0.11321,,,0.68679,0.68679,,
TRAINING,frame_18818.jpg,x2,0.78302,0.32642,,,0.83585,0.83585,,
TRAINING,frame_49543.jpg,x2,0.32642,0.40189,,,0.71698,0.71698,,
TRAINING,frame_19940.jpg,x2,0.36981,0.1,,,0.81132,0.81132,,
TRAINING,frame_39209.jpg,x2,0.89811,0.33585,,,0.96981,0.96981,,
TRAINING,frame_12608.jpg,x2,0.4283,0.1566,,,0.53396,0.53396,,
TRAINING,frame_2808.jpg,x2,0.33774,0.62264,,,0.41698,0.41698,,
TRAINING,frame_10106.jpg,x2,0.73019,0.33585,,,0.93962,0.93962,,
TRAINING,frame_22992.jpg,x2,0.83208,0.48113,,,0.96792,0.96792,,
TRAINING,frame_36436.jpg,x2,0.53962,0.26415,,,0.69811,0.69811,,
TRAINING,frame_12985.jpg,x2,0.59434,0.24528,,,0.71698,0.71698,,
TRAINING,frame_55244.jpg,x2,0.40377,0.01887,,,0.76604,0.76604,,
TRAINING,frame_11323.jpg,x2,0.55094,0.59623,,,0.66415,0.66415,,
TRAINING,frame_49141.jpg,x2,0.14151,0.28491,,,0.7717,0.7717,,
TRAINING,frame_41179.jpg,x2,0.65849,0.77358,,,0.79623,0.79623,,
TRAINING,frame_41330.jpg,x2,0.33396,0.01132,,,0.47547,0.47547,,
TRAINING,frame_38198.jpg,x2,0.0566,0.08868,,,0.17547,0.17547,,
TRAINING,frame_30006.jpg,x2,0.14151,0.71698,,,0.23962,0.23962,,
TRAINING,frame_44508.jpg,x2,0.24906,0.14528,,,0.43962,0.43962,,
TRAINING,frame_55570.jpg,x2,0.54906,0.13396,,,0.94151,0.94151,,
TRAINING,frame_25680.jpg,x2,0.32264,0.8,,,0.43585,0.43585,,
TRAINING,frame_36974.jpg,x2,0.54906,0.60566,,,0.68302,0.68302,,
TRAINING,frame_45325.jpg,x2,0.33396,0.16981,,,0.81509,0.81509,,
TRAINING,frame_43210.jpg,x2,0.74717,0.07736,,,0.8717,0.8717,,
TRAINING,frame_39614.jpg,x2,0.19434,0.14528,,,0.94151,0.94151,,
TRAINING,frame_56997.jpg,x2,0.82453,0.04151,,,0.99057,0.99057,,
TRAINING,frame_49439.jpg,x2,0.01132,0.52453,,,0.37736,0.37736,,
TRAINING,frame_28069.jpg,x2,0.29057,0.2566,,,0.51887,0.51887,,
TRAINING,frame_189.jpg,x2,0.3717,0.5,,,0.53585,0.53585,,
TRAINING,frame_47269.jpg,x2,0.15283,0.14717,,,0.58302,0.58302,,
TRAINING,frame_12863.jpg,x2,0.3717,0.35849,,,0.51698,0.51698,,
TRAINING,frame_44229.jpg,x2,0.25094,0.5283,,,0.39434,0.39434,,
TRAINING,frame_3805.jpg,x2,0.59811,0.23774,,,0.85849,0.85849,,
TRAINING,frame_11059.jpg,x2,0.27358,0.74906,,,0.41509,0.41509,,
TRAINING,frame_32750.jpg,x2,0.71321,0.8566,,,0.85094,0.85094,,
TRAINING,frame_18267.jpg,x2,0.09057,0.57925,,,0.53774,0.53774,,
TRAINING,frame_6631.jpg,x2,0.76226,0.63774,,,0.92642,0.92642,,
TRAINING,frame_46131.jpg,x2,0.10755,0.26981,,,0.87358,0.87358,,
TRAINING,frame_8874.jpg,x2,0.67925,0.74717,,,0.89434,0.89434,,
TRAINING,frame_839.jpg,x2,0.55849,0.32642,,,0.67736,0.67736,,
TRAINING,frame_33094.jpg,x2,0.09811,0.21321,,,0.67358,0.67358,,
TRAINING,frame_23084.jpg,x2,0.64906,0.61509,,,0.85283,0.85283,,
TRAINING,frame_6558.jpg,x2,0.39623,0.68302,,,0.65472,0.65472,,
TRAINING,frame_28709.jpg,x2,0.75283,0.73019,,,0.85849,0.85849,,
TRAINING,frame_58072.jpg,x2,0.37358,0.33774,,,0.48302,0.48302,,
TRAINING,frame_63530.jpg,x2,0.56981,0.03208,,,0.75094,0.75094,,
TRAINING,frame_13280.jpg,x2,0.58868,0.52075,,,0.70377,0.70377,,
TRAINING,frame_48323.jpg,x2,0.36981,0.16415,,,0.49057,0.49057,,
TRAINING,frame_19815.jpg,x2,0.32075,0.24528,,,0.56415,0.56415,,
TRAINING,frame_41835.jpg,x2,0.38113,0.79245,,,0.59434,0.59434,,
TRAINING,frame_11466.jpg,x2,0.20755,0.06981,,,0.35094,0.35094,,
TRAINING,frame_7840.jpg,x2,0.21132,0.31887,,,0.89245,0.89245,,
TRAINING,frame_65522.jpg,x2,0.31132,0.17547,,,0.40943,0.40943,,
TRAINING,frame_22370.jpg,x2,0.02075,0.05094,,,0.09811,0.09811,,
TRAINING,frame_44109.jpg,x2,0.04717,0.25283,,,0.82453,0.82453,,
TRAINING,frame_47836.jpg,x2,0.20755,0.57358,,,0.30377,0.30377,,
TRAINING,frame_56063.jpg,x2,0.15094,0.21509,,,0.38491,0.38491,,
TRAINING,frame_60424.jpg,x2,0.05849,0.22075,,,0.64906,0.64906,,
TRAINING,frame_37253.jpg,x2,0.11509,0.1566,,,0.35094,0.35094,,
TRAINING,frame_10636.jpg,x2,0.05849,0.69623,,,0.1717,0.1717,,
TRAINING,frame_8514.jpg,x2,0.81509,0.06415,,,0.88302,0.88302,,
TRAINING,frame_10530.jpg,x2,0.31509,0.53019,,,0.63774,0.63774,,
TRAINING,frame_4911.jpg,x2,0.3,0.34906,,,0.58302,0.58302,,
TRAINING,frame_515.jpg,x2,0.08679,0.81321,,,0.21321,0.21321,,
TRAINING,frame_6317.jpg,x2,0.03396,0.14906,,,0.16038,0.16038,,
TRAINING,frame_34571.jpg,x2,0.34528,0.83396,,,0.42264,0.42264,,
TRAINING,frame_43237.jpg,x2,0.18302,0.4434,,,0.28113,0.28113,,
TRAINING,frame_907.jpg,x2,0.19057,0.11132,,,0.36415,0.36415,,
TRAINING,frame_49360.jpg,x2,0.47736,0.42453,,,0.73396,0.73396,,
TRAINING,frame_3880.jpg,x2,0.8,0.65283,,,0.95849,0.95849,,
TRAINING,frame_44275.jpg,x2,0.36415,0.64717,,,0.7283,0.7283,,
TRAINING,frame_54694.jpg,x2,0.32642,0.76038,,,0.48868,0.48868,,
TRAINING,frame_229.jpg,x2,0.81509,0.19245,,,0.90566,0.90566,,
TRAINING,frame_454.jpg,x2,0.20943,0.19811,,,0.29434,0.29434,,
TRAINING,frame_37187.jpg,x2,0.37736,0.27736,,,0.81887,0.81887,,
TRAINING,frame_55093.jpg,x2,0.73962,0.1,,,0.87925,0.87925,,
TRAINING,frame_22614.jpg,x2,0.3283,0.74151,,,0.46226,0.46226,,
TRAINING,frame_26123.jpg,x2,0.4283,0.3,,,0.56981,0.56981,,
TRAINING,frame_49209.jpg,x2,0.88679,0.75849,,,1.0,1.0,,
TRAINING,frame_50328.jpg,x2,0.67358,0.04906,,,0.91698,0.91698,,
TRAINING,frame_55314.jpg,x2,0.5434,0.50755,,,0.67358,0.67358,,
TRAINING,frame_46869.jpg,x2,0.30377,0.83208,,,0.44151,0.44151,,
TRAINING,frame_34395.jpg,x2,0.23962,0.64717,,,0.28868,0.28868,,
TRAINING,frame_31093.jpg,x2,0.51509,0.75849,,,0.58868,0.58868,,
TRAINING,frame_5717.jpg,x2,0.69623,0.25094,,,0.90566,0.90566,,
TRAINING,frame_44170.jpg,x2,0.17358,0.04528,,,0.32264,0.32264,,
TRAINING,frame_1071.jpg,x2,0.06981,0.23585,,,0.56038,0.56038,,
TRAINING,frame_2050.jpg,x2,0.09623,0.74528,,,0.23774,0.23774,,
TRAINING,frame_54925.jpg,x2,0.03208,0.28491,,,0.78868,0.78868,,
TRAINING,frame_39596.jpg,x2,0.4717,0.38679,,,0.88868,0.88868,,
TRAINING,frame_5347.jpg,x2,0.81887,0.13585,,,1.0,1.0,,
TRAINING,frame_64964.jpg,x2,0.03396,0.29057,,,0.1717,0.1717,,
TRAINING,frame_12638.jpg,x2,0.53962,0.04906,,,0.7,0.7,,
TRAINING,frame_13714.jpg,x2,0.08113,0.26226,,,0.24151,0.24151,,
TRAINING,frame_57197.jpg,x2,0.71887,0.22453,,,0.86038,0.86038,,
TRAINING,frame_44841.jpg,x2,0.39811,0.33962,,,0.90566,0.90566,,
TRAINING,frame_18567.jpg,x2,0.04906,0.63019,,,0.24906,0.24906,,
TRAINING,frame_24946.jpg,x2,0.36981,0.73774,,,0.55849,0.55849,,
TRAINING,frame_52863.jpg,x2,0.1434,0.36981,,,0.57925,0.57925,,
TRAINING,frame_1684.jpg,x2,0.2,0.18491,,,0.56604,0.56604,,
TRAINING,frame_40633.jpg,x2,0.56792,0.00943,,,0.75283,0.75283,,
TRAINING,frame_12642.jpg,x2,0.53019,0.66604,,,0.96604,0.96604,,
TRAINING,frame_50738.jpg,x2,0.60377,0.43208,,,0.89434,0.89434,,
TRAINING,frame_30120.jpg,x2,0.24906,0.56415,,,0.38491,0.38491,,
TRAINING,frame_49153.jpg,x2,0.13396,0.80755,,,0.24151,0.24151,,
TRAINING,frame_59846.jpg,x2,0.60943,0.66792,,,0.76226,0.76226,,
TRAINING,frame_9653.jpg,x2,0.34906,0.44717,,,0.46038,0.46038,,
TRAINING,frame_39289.jpg,x2,0.66604,0.37358,,,0.9283,0.9283,,
TRAINING,frame_5747.jpg,x2,0.16981,0.62642,,,0.28679,0.28679,,
TRAINING,frame_20176.jpg,x2,0.38302,0.52075,,,0.48868,0.48868,,
TRAINING,frame_22715.jpg,x2,0.31132,0.54528,,,0.58679,0.58679,,
TRAINING,frame_7321.jpg,x2,0.41132,0.60943,,,0.48679,0.48679,,
TRAINING,frame_15510.jpg,x2,0.83962,0.33208,,,0.96792,0.96792,,
TRAINING,frame_625.jpg,x2,0.06981,0.33585,,,0.28113,0.28113,,
TRAINING,frame_25562.jpg,x2,0.66604,0.52642,,,0.80189,0.80189,,
TRAINING,frame_8889.jpg,x2,0.46604,0.73585,,,0.58491,0.58491,,
TRAINING,frame_7656.jpg,x2,0.4,0.23208,,,0.61321,0.61321,,
TRAINING,frame_2865.jpg,x2,0.7717,0.48113,,,0.8717,0.8717,,
TRAINING,frame_7936.jpg,x2,0.05094,0.38868,,,0.18868,0.18868,,
TRAINING,frame_53979.jpg,x2,0.3,0.2434,,,0.42075,0.42075,,
TRAINING,frame_53864.jpg,x2,0.61321,0.48868,,,0.97547,0.97547,,
TRAINING,frame_10258.jpg,x2,0.28491,0.29245,,,0.6283,0.6283,,
TRAINING,frame_51221.jpg,x2,0.14528,0.4,,,0.83585,0.83585,,
TRAINING,frame_21186.jpg,x2,0.49057,0.89434,,,0.63962,0.63962,,
TRAINING,frame_12778.jpg,x2,0.30566,0.35849,,,0.92642,0.92642,,
TRAINING,frame_59756.jpg,x2,0.09434,0.32075,,,0.34906,0.34906,,
TRAINING,frame_40678.jpg,x2,0.22453,0.23585,,,0.71132,0.71132,,
TRAINING,frame_2844.jpg,x2,0.19434,0.68491,,,0.52264,0.52264,,
TRAINING,frame_54600.jpg,x2,0.64717,0.70566,,,0.90755,0.90755,,
TRAINING,frame_7924.jpg,x2,0.35472,0.58302,,,0.62642,0.62642,,
TRAINING,frame_46863.jpg,x2,0.65472,0.49811,,,0.74717,0.74717,,
TRAINING,frame_30705.jpg,x2,0.52642,0.13208,,,0.85283,0.85283,,
TRAINING,frame_31102.jpg,x2,0.10566,0.36981,,,0.30566,0.30566,,
TRAINING,frame_63020.jpg,x2,0.51321,0.43774,,,0.6283,0.6283,,
TRAINING,frame_47469.jpg,x2,0.43208,0.10943,,,0.63774,0.63774,,
TRAINING,frame_14418.jpg,x2,0.37547,0.54528,,,0.41132,0.41132,,
TRAINING,frame_13057.jpg,x2,0.60755,0.72642,,,0.67358,0.67358,,
TRAINING,frame_56064.jpg,x2,0.67547,0.21887,,,0.88868,0.88868,,
TRAINING,frame_33427.jpg,x2,0.46604,0.66604,,,0.56604,0.56604,,
TRAINING,frame_62436.jpg,x2,0.04528,0.76604,,,0.20755,0.20755,,
TRAINING,frame_33546.jpg,x2,0.03019,0.13019,,,0.28302,0.28302,,
TRAINING,frame_42552.jpg,x2,0.0566,0.48302,,,0.24906,0.24906,,
TRAINING,frame_29613.jpg,x2,0.69245,0.63019,,,0.92453,0.92453,,
TRAINING,frame_60884.jpg,x2,0.09057,0.78868,,,0.18302,0.18302,,
TRAINING,frame_46039.jpg,x2,0.64151,0.09623,,,0.77358,0.77358,,
TRAINING,frame_2203.jpg,x2,0.65094,0.63396,,,0.78113,0.78113,,
TRAINING,frame_54367.jpg,x2,0.32642,0.30377,,,0.95472,0.95472,,
TRAINING,frame_22431.jpg,x2,0.3566,0.64528,,,0.43019,0.43019,,
TRAINING,frame_20879.jpg,x2,0.57358,0.50943,,,0.80189,0.80189,,
TRAINING,frame_61969.jpg,x2,0.68679,0.29811,,,0.88302,0.88302,,
TRAINING,frame_22422.jpg,x2,0.74717,0.59434,,,0.87547,0.87547,,
TRAINING,frame_56351.jpg,x2,0.1,0.53962,,,0.3,0.3,,
TRAINING,frame_41891.jpg,x2,0.02075,0.09623,,,0.60377,0.60377,,
